timestamp;stid;e10
11.06.2014 22:00;105307c4-8562-45e4-9cc2-a04ef4a19400;164
11.06.2014 23:00;105307c4-8562-45e4-9cc2-a04ef4a19400;164
12.06.2014 00:00;105307c4-8562-45e4-9cc2-a04ef4a19400;164
12.06.2014 01:00;105307c4-8562-45e4-9cc2-a04ef4a19400;164
12.06.2014 02:00;105307c4-8562-45e4-9cc2-a04ef4a19400;164
12.06.2014 03:00;105307c4-8562-45e4-9cc2-a04ef4a19400;160
12.06.2014 04:00;105307c4-8562-45e4-9cc2-a04ef4a19400;160
12.06.2014 05:00;105307c4-8562-45e4-9cc2-a04ef4a19400;160
12.06.2014 06:00;105307c4-8562-45e4-9cc2-a04ef4a19400;160
12.06.2014 07:00;105307c4-8562-45e4-9cc2-a04ef4a19400;160
12.06.2014 08:00;105307c4-8562-45e4-9cc2-a04ef4a19400;160
12.06.2014 09:00;105307c4-8562-45e4-9cc2-a04ef4a19400;157
12.06.2014 10:00;105307c4-8562-45e4-9cc2-a04ef4a19400;157
12.06.2014 11:00;105307c4-8562-45e4-9cc2-a04ef4a19400;157
12.06.2014 12:00;105307c4-8562-45e4-9cc2-a04ef4a19400;155
12.06.2014 13:00;105307c4-8562-45e4-9cc2-a04ef4a19400;155
12.06.2014 14:00;105307c4-8562-45e4-9cc2-a04ef4a19400;155
12.06.2014 15:00;105307c4-8562-45e4-9cc2-a04ef4a19400;165
12.06.2014 16:00;105307c4-8562-45e4-9cc2-a04ef4a19400;165
12.06.2014 17:00;105307c4-8562-45e4-9cc2-a04ef4a19400;165
12.06.2014 18:00;105307c4-8562-45e4-9cc2-a04ef4a19400;165
12.06.2014 19:00;105307c4-8562-45e4-9cc2-a04ef4a19400;165
12.06.2014 20:00;105307c4-8562-45e4-9cc2-a04ef4a19400;165
12.06.2014 21:00;105307c4-8562-45e4-9cc2-a04ef4a19400;165
12.06.2014 22:00;105307c4-8562-45e4-9cc2-a04ef4a19400;165
12.06.2014 23:00;105307c4-8562-45e4-9cc2-a04ef4a19400;165
13.06.2014 00:00;105307c4-8562-45e4-9cc2-a04ef4a19400;165
13.06.2014 01:00;105307c4-8562-45e4-9cc2-a04ef4a19400;165
13.06.2014 02:00;105307c4-8562-45e4-9cc2-a04ef4a19400;165
13.06.2014 03:00;105307c4-8562-45e4-9cc2-a04ef4a19400;165
13.06.2014 04:00;105307c4-8562-45e4-9cc2-a04ef4a19400;157
13.06.2014 05:00;105307c4-8562-45e4-9cc2-a04ef4a19400;157
13.06.2014 06:00;105307c4-8562-45e4-9cc2-a04ef4a19400;157
13.06.2014 07:00;105307c4-8562-45e4-9cc2-a04ef4a19400;157
13.06.2014 08:00;105307c4-8562-45e4-9cc2-a04ef4a19400;157
13.06.2014 09:00;105307c4-8562-45e4-9cc2-a04ef4a19400;157
13.06.2014 10:00;105307c4-8562-45e4-9cc2-a04ef4a19400;155
13.06.2014 11:00;105307c4-8562-45e4-9cc2-a04ef4a19400;155
13.06.2014 12:00;105307c4-8562-45e4-9cc2-a04ef4a19400;155
13.06.2014 13:00;105307c4-8562-45e4-9cc2-a04ef4a19400;155
13.06.2014 14:00;105307c4-8562-45e4-9cc2-a04ef4a19400;154
13.06.2014 15:00;105307c4-8562-45e4-9cc2-a04ef4a19400;166
13.06.2014 16:00;105307c4-8562-45e4-9cc2-a04ef4a19400;166
13.06.2014 17:00;105307c4-8562-45e4-9cc2-a04ef4a19400;166
13.06.2014 18:00;105307c4-8562-45e4-9cc2-a04ef4a19400;166
13.06.2014 19:00;105307c4-8562-45e4-9cc2-a04ef4a19400;166
13.06.2014 20:00;105307c4-8562-45e4-9cc2-a04ef4a19400;166
13.06.2014 21:00;105307c4-8562-45e4-9cc2-a04ef4a19400;166
13.06.2014 22:00;105307c4-8562-45e4-9cc2-a04ef4a19400;166
13.06.2014 23:00;105307c4-8562-45e4-9cc2-a04ef4a19400;166
14.06.2014 00:00;105307c4-8562-45e4-9cc2-a04ef4a19400;166
14.06.2014 01:00;105307c4-8562-45e4-9cc2-a04ef4a19400;166
14.06.2014 02:00;105307c4-8562-45e4-9cc2-a04ef4a19400;165
14.06.2014 03:00;105307c4-8562-45e4-9cc2-a04ef4a19400;165
14.06.2014 04:00;105307c4-8562-45e4-9cc2-a04ef4a19400;158
14.06.2014 05:00;105307c4-8562-45e4-9cc2-a04ef4a19400;158
14.06.2014 06:00;105307c4-8562-45e4-9cc2-a04ef4a19400;158
14.06.2014 07:00;105307c4-8562-45e4-9cc2-a04ef4a19400;158
14.06.2014 08:00;105307c4-8562-45e4-9cc2-a04ef4a19400;158
14.06.2014 09:00;105307c4-8562-45e4-9cc2-a04ef4a19400;158
14.06.2014 10:00;105307c4-8562-45e4-9cc2-a04ef4a19400;155
14.06.2014 11:00;105307c4-8562-45e4-9cc2-a04ef4a19400;155
14.06.2014 12:00;105307c4-8562-45e4-9cc2-a04ef4a19400;155
14.06.2014 13:00;105307c4-8562-45e4-9cc2-a04ef4a19400;155
14.06.2014 14:00;105307c4-8562-45e4-9cc2-a04ef4a19400;155
14.06.2014 15:00;105307c4-8562-45e4-9cc2-a04ef4a19400;166
14.06.2014 16:00;105307c4-8562-45e4-9cc2-a04ef4a19400;166
14.06.2014 17:00;105307c4-8562-45e4-9cc2-a04ef4a19400;166
14.06.2014 18:00;105307c4-8562-45e4-9cc2-a04ef4a19400;166
14.06.2014 19:00;105307c4-8562-45e4-9cc2-a04ef4a19400;166
14.06.2014 20:00;105307c4-8562-45e4-9cc2-a04ef4a19400;166
14.06.2014 21:00;105307c4-8562-45e4-9cc2-a04ef4a19400;166
14.06.2014 22:00;105307c4-8562-45e4-9cc2-a04ef4a19400;166
14.06.2014 23:00;105307c4-8562-45e4-9cc2-a04ef4a19400;166
15.06.2014 00:00;105307c4-8562-45e4-9cc2-a04ef4a19400;166
15.06.2014 01:00;105307c4-8562-45e4-9cc2-a04ef4a19400;166
15.06.2014 02:00;105307c4-8562-45e4-9cc2-a04ef4a19400;166
15.06.2014 03:00;105307c4-8562-45e4-9cc2-a04ef4a19400;166
15.06.2014 04:00;105307c4-8562-45e4-9cc2-a04ef4a19400;166
15.06.2014 05:00;105307c4-8562-45e4-9cc2-a04ef4a19400;153
15.06.2014 06:00;105307c4-8562-45e4-9cc2-a04ef4a19400;153
15.06.2014 07:00;105307c4-8562-45e4-9cc2-a04ef4a19400;153
15.06.2014 08:00;105307c4-8562-45e4-9cc2-a04ef4a19400;153
15.06.2014 09:00;105307c4-8562-45e4-9cc2-a04ef4a19400;153
15.06.2014 10:00;105307c4-8562-45e4-9cc2-a04ef4a19400;153
15.06.2014 11:00;105307c4-8562-45e4-9cc2-a04ef4a19400;153
15.06.2014 12:00;105307c4-8562-45e4-9cc2-a04ef4a19400;153
15.06.2014 13:00;105307c4-8562-45e4-9cc2-a04ef4a19400;153
15.06.2014 14:00;105307c4-8562-45e4-9cc2-a04ef4a19400;153
15.06.2014 15:00;105307c4-8562-45e4-9cc2-a04ef4a19400;166
15.06.2014 16:00;105307c4-8562-45e4-9cc2-a04ef4a19400;166
15.06.2014 17:00;105307c4-8562-45e4-9cc2-a04ef4a19400;166
15.06.2014 18:00;105307c4-8562-45e4-9cc2-a04ef4a19400;166
15.06.2014 19:00;105307c4-8562-45e4-9cc2-a04ef4a19400;166
15.06.2014 20:00;105307c4-8562-45e4-9cc2-a04ef4a19400;166
15.06.2014 21:00;105307c4-8562-45e4-9cc2-a04ef4a19400;166
15.06.2014 22:00;105307c4-8562-45e4-9cc2-a04ef4a19400;166
15.06.2014 23:00;105307c4-8562-45e4-9cc2-a04ef4a19400;166
16.06.2014 00:00;105307c4-8562-45e4-9cc2-a04ef4a19400;166
16.06.2014 01:00;105307c4-8562-45e4-9cc2-a04ef4a19400;166
16.06.2014 02:00;105307c4-8562-45e4-9cc2-a04ef4a19400;166
16.06.2014 03:00;105307c4-8562-45e4-9cc2-a04ef4a19400;166
16.06.2014 04:00;105307c4-8562-45e4-9cc2-a04ef4a19400;157
16.06.2014 05:00;105307c4-8562-45e4-9cc2-a04ef4a19400;157
16.06.2014 06:00;105307c4-8562-45e4-9cc2-a04ef4a19400;157
16.06.2014 07:00;105307c4-8562-45e4-9cc2-a04ef4a19400;157
16.06.2014 08:00;105307c4-8562-45e4-9cc2-a04ef4a19400;157
16.06.2014 09:00;105307c4-8562-45e4-9cc2-a04ef4a19400;157
16.06.2014 10:00;105307c4-8562-45e4-9cc2-a04ef4a19400;157
16.06.2014 11:00;105307c4-8562-45e4-9cc2-a04ef4a19400;156
16.06.2014 12:00;105307c4-8562-45e4-9cc2-a04ef4a19400;156
16.06.2014 13:00;105307c4-8562-45e4-9cc2-a04ef4a19400;156
16.06.2014 14:00;105307c4-8562-45e4-9cc2-a04ef4a19400;156
16.06.2014 15:00;105307c4-8562-45e4-9cc2-a04ef4a19400;166
16.06.2014 16:00;105307c4-8562-45e4-9cc2-a04ef4a19400;166
16.06.2014 17:00;105307c4-8562-45e4-9cc2-a04ef4a19400;166
16.06.2014 18:00;105307c4-8562-45e4-9cc2-a04ef4a19400;166
16.06.2014 19:00;105307c4-8562-45e4-9cc2-a04ef4a19400;166
16.06.2014 20:00;105307c4-8562-45e4-9cc2-a04ef4a19400;166
16.06.2014 21:00;105307c4-8562-45e4-9cc2-a04ef4a19400;166
16.06.2014 22:00;105307c4-8562-45e4-9cc2-a04ef4a19400;166
16.06.2014 23:00;105307c4-8562-45e4-9cc2-a04ef4a19400;166
17.06.2014 00:00;105307c4-8562-45e4-9cc2-a04ef4a19400;166
17.06.2014 01:00;105307c4-8562-45e4-9cc2-a04ef4a19400;166
17.06.2014 02:00;105307c4-8562-45e4-9cc2-a04ef4a19400;166
17.06.2014 03:00;105307c4-8562-45e4-9cc2-a04ef4a19400;166
17.06.2014 04:00;105307c4-8562-45e4-9cc2-a04ef4a19400;158
17.06.2014 05:00;105307c4-8562-45e4-9cc2-a04ef4a19400;158
17.06.2014 06:00;105307c4-8562-45e4-9cc2-a04ef4a19400;158
17.06.2014 07:00;105307c4-8562-45e4-9cc2-a04ef4a19400;158
17.06.2014 08:00;105307c4-8562-45e4-9cc2-a04ef4a19400;158
17.06.2014 09:00;105307c4-8562-45e4-9cc2-a04ef4a19400;158
17.06.2014 10:00;105307c4-8562-45e4-9cc2-a04ef4a19400;158
17.06.2014 11:00;105307c4-8562-45e4-9cc2-a04ef4a19400;158
17.06.2014 12:00;105307c4-8562-45e4-9cc2-a04ef4a19400;158
17.06.2014 13:00;105307c4-8562-45e4-9cc2-a04ef4a19400;158
17.06.2014 14:00;105307c4-8562-45e4-9cc2-a04ef4a19400;158
17.06.2014 15:00;105307c4-8562-45e4-9cc2-a04ef4a19400;166
17.06.2014 16:00;105307c4-8562-45e4-9cc2-a04ef4a19400;166
17.06.2014 17:00;105307c4-8562-45e4-9cc2-a04ef4a19400;166
17.06.2014 18:00;105307c4-8562-45e4-9cc2-a04ef4a19400;166
17.06.2014 19:00;105307c4-8562-45e4-9cc2-a04ef4a19400;166
17.06.2014 20:00;105307c4-8562-45e4-9cc2-a04ef4a19400;166
17.06.2014 21:00;105307c4-8562-45e4-9cc2-a04ef4a19400;166
17.06.2014 22:00;105307c4-8562-45e4-9cc2-a04ef4a19400;166
17.06.2014 23:00;105307c4-8562-45e4-9cc2-a04ef4a19400;166
18.06.2014 00:00;105307c4-8562-45e4-9cc2-a04ef4a19400;166
18.06.2014 01:00;105307c4-8562-45e4-9cc2-a04ef4a19400;166
18.06.2014 02:00;105307c4-8562-45e4-9cc2-a04ef4a19400;166
18.06.2014 03:00;105307c4-8562-45e4-9cc2-a04ef4a19400;166
18.06.2014 04:00;105307c4-8562-45e4-9cc2-a04ef4a19400;166
18.06.2014 05:00;105307c4-8562-45e4-9cc2-a04ef4a19400;156
18.06.2014 06:00;105307c4-8562-45e4-9cc2-a04ef4a19400;156
18.06.2014 07:00;105307c4-8562-45e4-9cc2-a04ef4a19400;156
18.06.2014 08:00;105307c4-8562-45e4-9cc2-a04ef4a19400;156
18.06.2014 09:00;105307c4-8562-45e4-9cc2-a04ef4a19400;156
18.06.2014 10:00;105307c4-8562-45e4-9cc2-a04ef4a19400;156
18.06.2014 11:00;105307c4-8562-45e4-9cc2-a04ef4a19400;156
18.06.2014 12:00;105307c4-8562-45e4-9cc2-a04ef4a19400;155
18.06.2014 13:00;105307c4-8562-45e4-9cc2-a04ef4a19400;153
18.06.2014 14:00;105307c4-8562-45e4-9cc2-a04ef4a19400;153
18.06.2014 15:00;105307c4-8562-45e4-9cc2-a04ef4a19400;166
18.06.2014 16:00;105307c4-8562-45e4-9cc2-a04ef4a19400;166
18.06.2014 17:00;105307c4-8562-45e4-9cc2-a04ef4a19400;166
18.06.2014 18:00;105307c4-8562-45e4-9cc2-a04ef4a19400;166
18.06.2014 19:00;105307c4-8562-45e4-9cc2-a04ef4a19400;166
18.06.2014 20:00;105307c4-8562-45e4-9cc2-a04ef4a19400;166
18.06.2014 21:00;105307c4-8562-45e4-9cc2-a04ef4a19400;166
18.06.2014 22:00;105307c4-8562-45e4-9cc2-a04ef4a19400;166
18.06.2014 23:00;105307c4-8562-45e4-9cc2-a04ef4a19400;166
19.06.2014 00:00;105307c4-8562-45e4-9cc2-a04ef4a19400;166
19.06.2014 01:00;105307c4-8562-45e4-9cc2-a04ef4a19400;166
19.06.2014 02:00;105307c4-8562-45e4-9cc2-a04ef4a19400;166
19.06.2014 03:00;105307c4-8562-45e4-9cc2-a04ef4a19400;166
19.06.2014 04:00;105307c4-8562-45e4-9cc2-a04ef4a19400;166
19.06.2014 05:00;105307c4-8562-45e4-9cc2-a04ef4a19400;166
19.06.2014 06:00;105307c4-8562-45e4-9cc2-a04ef4a19400;166
19.06.2014 07:00;105307c4-8562-45e4-9cc2-a04ef4a19400;155
19.06.2014 08:00;105307c4-8562-45e4-9cc2-a04ef4a19400;155
19.06.2014 09:00;105307c4-8562-45e4-9cc2-a04ef4a19400;155
19.06.2014 10:00;105307c4-8562-45e4-9cc2-a04ef4a19400;155
19.06.2014 11:00;105307c4-8562-45e4-9cc2-a04ef4a19400;155
19.06.2014 12:00;105307c4-8562-45e4-9cc2-a04ef4a19400;155
19.06.2014 13:00;105307c4-8562-45e4-9cc2-a04ef4a19400;155
19.06.2014 14:00;105307c4-8562-45e4-9cc2-a04ef4a19400;155
19.06.2014 15:00;105307c4-8562-45e4-9cc2-a04ef4a19400;166
19.06.2014 16:00;105307c4-8562-45e4-9cc2-a04ef4a19400;166
19.06.2014 17:00;105307c4-8562-45e4-9cc2-a04ef4a19400;166
19.06.2014 18:00;105307c4-8562-45e4-9cc2-a04ef4a19400;166
19.06.2014 19:00;105307c4-8562-45e4-9cc2-a04ef4a19400;166
19.06.2014 20:00;105307c4-8562-45e4-9cc2-a04ef4a19400;166
19.06.2014 21:00;105307c4-8562-45e4-9cc2-a04ef4a19400;166
19.06.2014 22:00;105307c4-8562-45e4-9cc2-a04ef4a19400;166
19.06.2014 23:00;105307c4-8562-45e4-9cc2-a04ef4a19400;166
20.06.2014 00:00;105307c4-8562-45e4-9cc2-a04ef4a19400;166
20.06.2014 01:00;105307c4-8562-45e4-9cc2-a04ef4a19400;166
20.06.2014 02:00;105307c4-8562-45e4-9cc2-a04ef4a19400;166
20.06.2014 03:00;105307c4-8562-45e4-9cc2-a04ef4a19400;166
20.06.2014 04:00;105307c4-8562-45e4-9cc2-a04ef4a19400;158
20.06.2014 05:00;105307c4-8562-45e4-9cc2-a04ef4a19400;158
20.06.2014 06:00;105307c4-8562-45e4-9cc2-a04ef4a19400;155
20.06.2014 07:00;105307c4-8562-45e4-9cc2-a04ef4a19400;155
20.06.2014 08:00;105307c4-8562-45e4-9cc2-a04ef4a19400;155
20.06.2014 09:00;105307c4-8562-45e4-9cc2-a04ef4a19400;155
20.06.2014 10:00;105307c4-8562-45e4-9cc2-a04ef4a19400;155
20.06.2014 11:00;105307c4-8562-45e4-9cc2-a04ef4a19400;155
20.06.2014 12:00;105307c4-8562-45e4-9cc2-a04ef4a19400;155
20.06.2014 13:00;105307c4-8562-45e4-9cc2-a04ef4a19400;155
20.06.2014 14:00;105307c4-8562-45e4-9cc2-a04ef4a19400;155
20.06.2014 15:00;105307c4-8562-45e4-9cc2-a04ef4a19400;166
20.06.2014 16:00;105307c4-8562-45e4-9cc2-a04ef4a19400;166
20.06.2014 17:00;105307c4-8562-45e4-9cc2-a04ef4a19400;166
20.06.2014 18:00;105307c4-8562-45e4-9cc2-a04ef4a19400;166
20.06.2014 19:00;105307c4-8562-45e4-9cc2-a04ef4a19400;166
20.06.2014 20:00;105307c4-8562-45e4-9cc2-a04ef4a19400;166
20.06.2014 21:00;105307c4-8562-45e4-9cc2-a04ef4a19400;166
20.06.2014 22:00;105307c4-8562-45e4-9cc2-a04ef4a19400;166
20.06.2014 23:00;105307c4-8562-45e4-9cc2-a04ef4a19400;166
21.06.2014 00:00;105307c4-8562-45e4-9cc2-a04ef4a19400;166
21.06.2014 01:00;105307c4-8562-45e4-9cc2-a04ef4a19400;166
21.06.2014 02:00;105307c4-8562-45e4-9cc2-a04ef4a19400;166
21.06.2014 03:00;105307c4-8562-45e4-9cc2-a04ef4a19400;166
21.06.2014 04:00;105307c4-8562-45e4-9cc2-a04ef4a19400;166
21.06.2014 05:00;105307c4-8562-45e4-9cc2-a04ef4a19400;166
21.06.2014 06:00;105307c4-8562-45e4-9cc2-a04ef4a19400;166
21.06.2014 07:00;105307c4-8562-45e4-9cc2-a04ef4a19400;159
21.06.2014 08:00;105307c4-8562-45e4-9cc2-a04ef4a19400;159
21.06.2014 09:00;105307c4-8562-45e4-9cc2-a04ef4a19400;159
21.06.2014 10:00;105307c4-8562-45e4-9cc2-a04ef4a19400;159
21.06.2014 11:00;105307c4-8562-45e4-9cc2-a04ef4a19400;155
21.06.2014 12:00;105307c4-8562-45e4-9cc2-a04ef4a19400;155
21.06.2014 13:00;105307c4-8562-45e4-9cc2-a04ef4a19400;155
21.06.2014 14:00;105307c4-8562-45e4-9cc2-a04ef4a19400;155
21.06.2014 15:00;105307c4-8562-45e4-9cc2-a04ef4a19400;166
21.06.2014 16:00;105307c4-8562-45e4-9cc2-a04ef4a19400;166
21.06.2014 17:00;105307c4-8562-45e4-9cc2-a04ef4a19400;166
21.06.2014 18:00;105307c4-8562-45e4-9cc2-a04ef4a19400;166
21.06.2014 19:00;105307c4-8562-45e4-9cc2-a04ef4a19400;166
21.06.2014 20:00;105307c4-8562-45e4-9cc2-a04ef4a19400;166
21.06.2014 21:00;105307c4-8562-45e4-9cc2-a04ef4a19400;166
21.06.2014 22:00;105307c4-8562-45e4-9cc2-a04ef4a19400;166
21.06.2014 23:00;105307c4-8562-45e4-9cc2-a04ef4a19400;166
22.06.2014 00:00;105307c4-8562-45e4-9cc2-a04ef4a19400;166
22.06.2014 01:00;105307c4-8562-45e4-9cc2-a04ef4a19400;166
22.06.2014 02:00;105307c4-8562-45e4-9cc2-a04ef4a19400;166
22.06.2014 03:00;105307c4-8562-45e4-9cc2-a04ef4a19400;166
22.06.2014 04:00;105307c4-8562-45e4-9cc2-a04ef4a19400;166
22.06.2014 05:00;105307c4-8562-45e4-9cc2-a04ef4a19400;166
22.06.2014 06:00;105307c4-8562-45e4-9cc2-a04ef4a19400;166
22.06.2014 07:00;105307c4-8562-45e4-9cc2-a04ef4a19400;166
22.06.2014 08:00;105307c4-8562-45e4-9cc2-a04ef4a19400;155
22.06.2014 09:00;105307c4-8562-45e4-9cc2-a04ef4a19400;155
22.06.2014 10:00;105307c4-8562-45e4-9cc2-a04ef4a19400;155
22.06.2014 11:00;105307c4-8562-45e4-9cc2-a04ef4a19400;155
22.06.2014 12:00;105307c4-8562-45e4-9cc2-a04ef4a19400;155
22.06.2014 13:00;105307c4-8562-45e4-9cc2-a04ef4a19400;155
22.06.2014 14:00;105307c4-8562-45e4-9cc2-a04ef4a19400;155
22.06.2014 15:00;105307c4-8562-45e4-9cc2-a04ef4a19400;166
22.06.2014 16:00;105307c4-8562-45e4-9cc2-a04ef4a19400;166
22.06.2014 17:00;105307c4-8562-45e4-9cc2-a04ef4a19400;166
22.06.2014 18:00;105307c4-8562-45e4-9cc2-a04ef4a19400;166
22.06.2014 19:00;105307c4-8562-45e4-9cc2-a04ef4a19400;166
22.06.2014 20:00;105307c4-8562-45e4-9cc2-a04ef4a19400;166
22.06.2014 21:00;105307c4-8562-45e4-9cc2-a04ef4a19400;166
22.06.2014 22:00;105307c4-8562-45e4-9cc2-a04ef4a19400;166
22.06.2014 23:00;105307c4-8562-45e4-9cc2-a04ef4a19400;166
23.06.2014 00:00;105307c4-8562-45e4-9cc2-a04ef4a19400;166
23.06.2014 01:00;105307c4-8562-45e4-9cc2-a04ef4a19400;166
23.06.2014 02:00;105307c4-8562-45e4-9cc2-a04ef4a19400;166
23.06.2014 03:00;105307c4-8562-45e4-9cc2-a04ef4a19400;166
23.06.2014 04:00;105307c4-8562-45e4-9cc2-a04ef4a19400;166
23.06.2014 05:00;105307c4-8562-45e4-9cc2-a04ef4a19400;159
23.06.2014 06:00;105307c4-8562-45e4-9cc2-a04ef4a19400;159
