max_date;stid;max
2014-07-12;105307c4-8562-45e4-9cc2-a04ef4a19400;165
2014-07-13;105307c4-8562-45e4-9cc2-a04ef4a19400;165
2014-07-14;105307c4-8562-45e4-9cc2-a04ef4a19400;165
2014-07-15;105307c4-8562-45e4-9cc2-a04ef4a19400;165
2014-07-16;105307c4-8562-45e4-9cc2-a04ef4a19400;164
2014-07-17;105307c4-8562-45e4-9cc2-a04ef4a19400;164
2014-07-18;105307c4-8562-45e4-9cc2-a04ef4a19400;164
2014-07-19;105307c4-8562-45e4-9cc2-a04ef4a19400;164
2014-07-20;105307c4-8562-45e4-9cc2-a04ef4a19400;164
2014-07-21;105307c4-8562-45e4-9cc2-a04ef4a19400;164
2014-07-22;105307c4-8562-45e4-9cc2-a04ef4a19400;165
2014-07-23;105307c4-8562-45e4-9cc2-a04ef4a19400;154
2014-07-24;105307c4-8562-45e4-9cc2-a04ef4a19400;165
2014-07-25;105307c4-8562-45e4-9cc2-a04ef4a19400;165
2014-07-26;105307c4-8562-45e4-9cc2-a04ef4a19400;165
2014-07-27;105307c4-8562-45e4-9cc2-a04ef4a19400;165
2014-07-28;105307c4-8562-45e4-9cc2-a04ef4a19400;164
2014-07-29;105307c4-8562-45e4-9cc2-a04ef4a19400;164
2014-07-30;105307c4-8562-45e4-9cc2-a04ef4a19400;164
2014-07-31;105307c4-8562-45e4-9cc2-a04ef4a19400;164
2014-08-01;105307c4-8562-45e4-9cc2-a04ef4a19400;163
2014-08-02;105307c4-8562-45e4-9cc2-a04ef4a19400;163
2014-08-03;105307c4-8562-45e4-9cc2-a04ef4a19400;163
2014-08-04;105307c4-8562-45e4-9cc2-a04ef4a19400;163
2014-08-05;105307c4-8562-45e4-9cc2-a04ef4a19400;163
2014-08-06;105307c4-8562-45e4-9cc2-a04ef4a19400;162
2014-08-07;105307c4-8562-45e4-9cc2-a04ef4a19400;162
2014-08-08;105307c4-8562-45e4-9cc2-a04ef4a19400;162
2014-08-09;105307c4-8562-45e4-9cc2-a04ef4a19400;162
2014-08-10;105307c4-8562-45e4-9cc2-a04ef4a19400;162
2014-08-11;105307c4-8562-45e4-9cc2-a04ef4a19400;162
2014-08-12;105307c4-8562-45e4-9cc2-a04ef4a19400;162
2014-08-13;105307c4-8562-45e4-9cc2-a04ef4a19400;162
2014-08-14;105307c4-8562-45e4-9cc2-a04ef4a19400;162
2014-08-15;105307c4-8562-45e4-9cc2-a04ef4a19400;161
2014-08-16;105307c4-8562-45e4-9cc2-a04ef4a19400;161
2014-08-17;105307c4-8562-45e4-9cc2-a04ef4a19400;161
2014-08-18;105307c4-8562-45e4-9cc2-a04ef4a19400;161
2014-08-19;105307c4-8562-45e4-9cc2-a04ef4a19400;161
2014-08-20;105307c4-8562-45e4-9cc2-a04ef4a19400;162
2014-08-21;105307c4-8562-45e4-9cc2-a04ef4a19400;162
2014-08-22;105307c4-8562-45e4-9cc2-a04ef4a19400;162
2014-08-23;105307c4-8562-45e4-9cc2-a04ef4a19400;162
2014-08-24;105307c4-8562-45e4-9cc2-a04ef4a19400;162
2014-08-25;105307c4-8562-45e4-9cc2-a04ef4a19400;162
2014-08-26;105307c4-8562-45e4-9cc2-a04ef4a19400;163
2014-08-27;105307c4-8562-45e4-9cc2-a04ef4a19400;163
2014-08-28;105307c4-8562-45e4-9cc2-a04ef4a19400;163
2014-08-29;105307c4-8562-45e4-9cc2-a04ef4a19400;163
2014-08-30;105307c4-8562-45e4-9cc2-a04ef4a19400;163
2014-08-31;105307c4-8562-45e4-9cc2-a04ef4a19400;163
2014-09-01;105307c4-8562-45e4-9cc2-a04ef4a19400;163
2014-09-02;105307c4-8562-45e4-9cc2-a04ef4a19400;162
2014-09-03;105307c4-8562-45e4-9cc2-a04ef4a19400;161
